Line;Machine;Timestamp;Glossary
X01_line;Machine_02;9/20/2016 5:57:20 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 5:57:27 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 5:57:31 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 6:15:58 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 6:17:51 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 6:15:58 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 5:57:38 AM;ARM-REELS CURTAIN OPEN
X01_line;Machine_02;9/20/2016 5:57:38 AM;LOW PRODUCTION SPEED FROM DOWNSTREAM
X01_line;Machine_02;9/20/2016 5:58:11 AM;MACHINE WAIT FOR PRODUCT FROM DOWNSTREAM
X01_line;Machine_02;9/20/2016 5:57:51 AM;MACHINE WAITING FOR PRODUCTS
X01_line;Machine_02;9/20/2016 5:58:00 AM;DOWNSTREAM INTERLOCK
X01_line;Machine_02;9/20/2016 5:58:23 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 6:03:06 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 6:17:19 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 5:59:18 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 6:03:04 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 6:04:25 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 6:04:25 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 6:04:25 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 6:04:23 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 6:04:28 AM;ALUFOIL SPLICER GUARD OPEN
X01_line;Machine_02;9/20/2016 6:04:46 AM;ARM-REELS CURTAIN OPEN
X01_line;Machine_02;9/20/2016 6:05:01 AM;ARM-REELS CURTAIN OPEN
X01_line;Machine_02;9/20/2016 6:05:01 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 6:05:07 AM;ARM-REELS CURTAIN OPEN
X01_line;Machine_02;9/20/2016 6:05:01 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 6:04:59 AM;NOMINAL SPEED
X01_line;Machine_02;9/20/2016 6:05:04 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 6:05:06 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 6:19:12 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 6:19:12 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 6:06:48 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 6:07:20 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 6:08:26 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 6:08:35 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 6:09:15 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 6:12:23 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 6:15:05 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 6:15:34 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 6:15:57 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 6:15:57 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 6:15:57 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 6:15:56 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 6:16:00 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 6:15:59 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 6:17:19 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 6:17:19 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 6:17:19 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 6:17:19 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 6:17:19 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 6:17:20 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 6:17:19 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 6:17:51 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 6:17:51 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 6:17:51 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 6:17:51 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 6:17:51 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 6:17:51 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 6:17:19 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 6:17:17 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 6:17:19 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 6:18:24 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 6:17:19 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 6:16:24 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 6:16:36 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 6:18:20 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 6:18:22 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 6:17:19 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 6:17:07 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 6:17:19 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 6:17:08 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 6:17:13 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 6:17:13 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 6:17:19 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 6:17:17 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 6:53:24 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 6:53:25 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 6:53:25 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 7:03:13 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 6:17:32 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 6:18:19 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 7:03:18 AM;ARM-REELS CURTAIN OPEN
X01_line;Machine_02;9/20/2016 6:17:56 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 6:18:04 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 6:17:59 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 6:17:59 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 6:18:07 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 6:18:11 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 6:53:17 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 6:53:50 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 6:18:49 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 6:18:19 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 6:19:03 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 6:53:17 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 6:19:05 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 6:19:14 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 6:19:20 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 6:19:59 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 6:20:12 AM;LOW PRODUCTION SPEED FROM DOWNSTREAM
X01_line;Machine_02;9/20/2016 6:20:12 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 6:19:25 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 6:19:59 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 6:20:14 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 6:21:02 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 6:21:11 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 6:21:44 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 6:23:42 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 6:24:23 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 6:28:47 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 6:26:22 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 6:29:18 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 6:30:36 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 6:30:33 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 6:30:33 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 6:33:21 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 6:33:21 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 6:30:57 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 6:31:06 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 6:31:35 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 6:31:53 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 6:32:28 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 6:33:22 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 6:33:22 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 6:33:22 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 6:32:51 AM;LOW PRODUCTION SPEED
X01_line;Machine_02;9/20/2016 6:33:18 AM;MACHINE IN PRODUCTION
X01_line;Machine_02;9/20/2016 6:33:18 AM;MACHINE WAITING FOR PRODUCTS
X01_line;Machine_02;9/20/2016 6:33:24 AM;LOW PRODUCTION SPEED
X01_line;Machine_02;9/20/2016 6:33:24 AM;LOW PRODUCTION SPEED FROM DOWNSTREAM
X01_line;Machine_02;9/20/2016 6:33:31 AM;NOMINAL SPEED
X01_line;Machine_02;9/20/2016 6:33:59 AM;LOW PRODUCTION SPEED FROM DOWNSTREAM
X01_line;Machine_02;9/20/2016 6:33:37 AM;NOMINAL SPEED
X01_line;Machine_02;9/20/2016 6:33:37 AM;LOW PRODUCTION SPEED FROM DOWNSTREAM
X01_line;Machine_02;9/20/2016 6:34:23 AM;DOWNSTREAM INTERLOCK
X01_line;Machine_02;9/20/2016 6:34:23 AM;MACHINE WAIT FOR PRODUCT FROM DOWNSTREAM
X01_line;Machine_02;9/20/2016 6:33:47 AM;MACHINE WAITING FOR PRODUCTS
X01_line;Machine_02;9/20/2016 6:34:10 AM;LOW PRODUCTION SPEED
X01_line;Machine_02;9/20/2016 6:34:26 AM;CRANE IN FAULT
X01_line;Machine_02;9/20/2016 6:35:46 AM;MACHINE WAITING FOR PRODUCTS
X01_line;Machine_02;9/20/2016 6:38:48 AM;LOW PRODUCTION SPEED FROM DOWNSTREAM
X01_line;Machine_02;9/20/2016 6:38:48 AM;MACHINE IN PRODUCTION
X01_line;Machine_02;9/20/2016 6:38:48 AM;HOPPER CURTAIN OPEN
X01_line;Machine_02;9/20/2016 6:38:47 AM;NOMINAL SPEED
X01_line;Machine_02;9/20/2016 6:38:51 AM;LOW PRODUCTION SPEED FROM DOWNSTREAM
X01_line;Machine_02;9/20/2016 6:39:14 AM;DOWNSTREAM INTERLOCK
X01_line;Machine_02;9/20/2016 6:40:53 AM;MACHINE WAIT FOR PRODUCT FROM DOWNSTREAM
X01_line;Machine_02;9/20/2016 6:41:02 AM;MACHINE WAITING FOR PRODUCTS
X01_line;Machine_02;9/20/2016 6:54:41 AM;LOW PRODUCTION SPEED FROM DOWNSTREAM
X01_line;Machine_02;9/20/2016 6:42:36 AM;MACHINE IN PRODUCTION
X01_line;Machine_02;9/20/2016 6:42:33 AM;MACHINE WAITING FOR PRODUCTS
X01_line;Machine_02;9/20/2016 6:45:14 AM;LOW PRODUCTION SPEED
X01_line;Machine_02;9/20/2016 6:45:19 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 6:46:33 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 6:46:33 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 6:47:31 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 6:47:31 AM;ARM-REELS CURTAIN OPEN
X01_line;Machine_02;9/20/2016 6:47:04 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 6:47:31 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 6:47:31 AM;NOMINAL SPEED
X01_line;Machine_02;9/20/2016 6:47:31 AM;MACHINE WAIT FOR PRODUCT FROM DOWNSTREAM
X01_line;Machine_02;9/20/2016 6:47:29 AM;MACHINE WAITING FOR PRODUCTS
X01_line;Machine_02;9/20/2016 6:47:12 AM;LOW PRODUCTION SPEED FROM DOWNSTREAM
X01_line;Machine_02;9/20/2016 6:47:13 AM;DOWNSTREAM INTERLOCK
X01_line;Machine_02;9/20/2016 6:47:17 AM;MACHINE WAITING FOR PRODUCTS
X01_line;Machine_02;9/20/2016 6:47:17 AM;MACHINE IN PRODUCTION
X01_line;Machine_02;9/20/2016 6:47:29 AM;LOW PRODUCTION SPEED
X01_line;Machine_02;9/20/2016 6:47:20 AM;LOW PRODUCTION SPEED FROM DOWNSTREAM
X01_line;Machine_02;9/20/2016 6:47:33 AM;ARM-REELS CURTAIN OPEN
X01_line;Machine_02;9/20/2016 6:47:34 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 6:47:48 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 6:48:04 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 6:48:04 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 6:48:04 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 6:48:03 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 6:48:06 AM;ARM-REELS CURTAIN OPEN
X01_line;Machine_02;9/20/2016 6:53:34 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 6:49:09 AM;ARM-REELS CURTAIN OPEN
X01_line;Machine_02;9/20/2016 6:50:36 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 6:50:44 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 6:52:55 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 6:53:23 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 6:53:34 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 6:53:34 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 6:53:34 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 6:53:34 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 6:53:50 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 6:53:50 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 6:53:50 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 6:53:50 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 6:53:50 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 6:53:50 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 6:53:34 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 6:53:34 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 7:01:41 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 7:01:42 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 7:01:42 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 6:53:56 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 6:54:04 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 6:53:59 AM;CAMERA EXIT: TOO MANY REJECTS EQ.
X01_line;Machine_02;9/20/2016 6:53:59 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 7:00:45 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 6:54:07 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 6:54:11 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 7:01:34 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 7:04:30 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 7:00:45 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 7:03:06 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 6:59:00 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 6:54:18 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 6:54:54 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 6:57:53 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 7:01:34 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 6:59:53 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 7:01:22 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 7:01:30 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 7:01:40 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 7:03:06 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 7:03:06 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 7:04:16 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 7:04:30 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 7:04:30 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 7:04:30 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 7:04:30 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 7:04:30 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 7:01:50 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 7:04:30 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 7:04:16 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 7:09:08 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 7:05:56 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 7:05:01 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 7:03:06 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 7:03:06 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 7:03:06 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 7:04:16 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 7:04:57 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 7:04:59 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 7:03:06 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 7:03:06 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 7:04:16 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 7:04:11 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 7:30:00 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 7:04:16 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 7:04:28 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 7:03:54 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 7:04:16 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 7:04:16 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 7:04:11 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 7:04:16 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 7:30:00 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 7:30:00 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 7:30:00 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 7:30:00 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 7:04:35 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 7:04:43 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 7:30:00 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 7:04:39 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 7:04:46 AM;ALUFOIL SPLICER GUARD OPEN
X01_line;Machine_02;9/20/2016 7:04:50 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 7:30:00 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 7:30:00 AM;ARM-REELS CURTAIN OPEN
X01_line;Machine_02;9/20/2016 7:05:07 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 7:04:58 AM;ARM-REELS CURTAIN OPEN
X01_line;Machine_02;9/20/2016 7:04:58 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 7:05:54 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 7:12:56 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 7:09:07 AM;ARM-REELS CURTAIN OPEN
X01_line;Machine_02;9/20/2016 7:08:43 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 7:08:43 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 7:09:04 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 7:09:21 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 7:15:00 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 7:09:21 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 7:09:19 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 7:09:23 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 7:09:26 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 7:14:33 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 7:14:33 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 7:09:36 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 7:12:53 AM;LOW PRODUCTION SPEED FROM DOWNSTREAM
X01_line;Machine_02;9/20/2016 7:12:53 AM;NOMINAL SPEED
X01_line;Machine_02;9/20/2016 7:12:53 AM;HOPPER GATE PUSHER 2 OPEN
X01_line;Machine_02;9/20/2016 7:09:41 AM;HOPPER CURTAIN OPEN
X01_line;Machine_02;9/20/2016 7:09:45 AM;PUSHER 2: STOPPED
X01_line;Machine_02;9/20/2016 7:10:10 AM;LDS: TOO MANY REJECTS EQUIPMENT 2
X01_line;Machine_02;9/20/2016 7:14:33 AM;LOW PRODUCTION SPEED
X01_line;Machine_02;9/20/2016 7:14:33 AM;NOMINAL SPEED
X01_line;Machine_02;9/20/2016 7:14:33 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 7:10:37 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 7:12:52 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 7:11:08 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 7:12:42 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 7:12:55 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 7:23:28 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 7:13:12 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 7:13:27 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 7:13:32 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 7:14:32 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 7:14:32 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 7:14:35 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 7:14:36 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 7:14:39 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 7:15:06 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 7:15:06 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 7:14:51 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 7:14:58 AM;ARM-REELS CURTAIN OPEN
X01_line;Machine_02;9/20/2016 7:15:07 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 7:15:08 AM;MAIN GUARD BUMPER OPEN
X01_line;Machine_02;9/20/2016 7:15:12 AM;MAIN GUARD BUMPER OPEN
